frame.time_epoch,ip.src,ip.dst,ip.proto,_ws.col.protocol,frame.len
"1744447558.763007000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447558.763049000","192.168.1.13","103.57.86.12","6","DNS","88"
"1744447558.763224000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447558.763311000","192.168.1.13","103.57.86.12","6","DNS","89"
"1744447558.763388000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447558.763417000","192.168.1.13","103.57.86.12","6","DNS","83"
"1744447558.763472000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447558.763507000","192.168.1.13","103.57.86.12","6","DNS","89"
"1744447558.763550000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447558.763584000","192.168.1.13","103.57.86.12","6","DNS","83"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","DNS","158"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","DNS","164"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","DNS","117"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","DNS","123"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","DNS","166"
"1744447558.768224000","103.57.86.12","192.168.1.13","6","DNS","106"
"1744447558.768832000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.771487000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.772214000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.772373000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.772581000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.772730000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.773681000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.773728000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.773772000","192.168.1.13","142.250.183.195","17","QUIC","1292"
"1744447558.774311000","192.168.1.13","142.250.183.195","17","QUIC","1292"
"1744447558.774502000","192.168.1.13","142.250.183.195","17","QUIC","123"
"1744447558.775179000","192.168.1.13","216.239.36.181","17","QUIC","1292"
"1744447558.775502000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.775502000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.775502000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.775544000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.775573000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.775589000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.775604000","192.168.1.13","142.250.183.195","17","QUIC","1288"
"1744447558.775672000","192.168.1.13","142.250.183.195","17","QUIC","1121"
"1744447558.776460000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.776505000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.778935000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.778998000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.779189000","192.168.1.13","104.18.41.158","17","QUIC","1292"
"1744447558.779255000","192.168.1.13","104.18.41.158","17","QUIC","1292"
"1744447558.779443000","192.168.1.13","104.18.41.158","17","QUIC","122"
"1744447558.779590000","192.168.1.13","129.227.206.251","6","TCP","54"
"1744447558.779622000","192.168.1.13","129.227.206.251","6","TCP","54"
"1744447558.780064000","192.168.1.13","104.18.32.47","6","TCP","66"
"1744447558.787423000","104.18.41.158","192.168.1.13","17","QUIC","1242"
"1744447558.787423000","104.18.32.47","192.168.1.13","6","TCP","66"
"1744447558.787423000","104.18.41.158","192.168.1.13","17","QUIC","1242"
"1744447558.787423000","104.18.41.158","192.168.1.13","17","QUIC","1242"
"1744447558.787423000","104.18.41.158","192.168.1.13","17","QUIC","66"
"1744447558.787423000","104.18.41.158","192.168.1.13","17","QUIC","66"
"1744447558.787423000","104.18.41.158","192.168.1.13","17","QUIC","91"
"1744447558.787716000","192.168.1.13","104.18.32.47","6","TCP","54"
"1744447558.788911000","192.168.1.13","104.18.41.158","17","QUIC","1292"
"1744447558.789354000","192.168.1.13","104.18.41.158","17","QUIC","85"
"1744447558.789452000","192.168.1.13","104.18.41.158","17","QUIC","89"
"1744447558.790060000","192.168.1.13","104.18.32.47","6","SSL","1454"
"1744447558.790060000","192.168.1.13","104.18.32.47","6","TLSv1.2","678"
"1744447558.792977000","216.239.36.181","192.168.1.13","17","QUIC","1292"
"1744447558.792977000","142.250.183.195","192.168.1.13","17","QUIC","82"
"1744447558.792977000","142.250.183.195","192.168.1.13","17","QUIC","1292"
"1744447558.792977000","104.18.41.158","192.168.1.13","17","QUIC","64"
"1744447558.794319000","104.18.32.47","192.168.1.13","6","TCP","54"
"1744447558.794319000","104.18.41.158","192.168.1.13","17","QUIC","70"
"1744447558.794484000","192.168.1.13","104.18.41.158","17","QUIC","85"
"1744447558.794765000","104.18.32.47","192.168.1.13","6","TCP","54"
"1744447558.796145000","104.18.32.47","192.168.1.13","6","TLSv1.3","1429"
"1744447558.799153000","192.168.1.13","104.18.32.47","6","TLSv1.3","118"
"1744447558.809366000","192.168.1.13","103.57.86.12","6","TCP","66"
"1744447558.809736000","192.168.1.13","103.57.86.12","6","TCP","66"
"1744447558.813424000","192.168.1.13","142.250.183.195","17","QUIC","1292"
"1744447558.834185000","192.168.1.13","216.239.36.181","17","QUIC","1292"
"1744447558.842877000","192.168.1.13","142.250.70.78","17","UDP","71"
"1744447558.851862000","216.239.36.181","192.168.1.13","17","QUIC","1292"
"1744447558.851862000","216.239.36.181","192.168.1.13","17","QUIC","346"
"1744447558.851862000","216.239.36.181","192.168.1.13","17","QUIC","988"
"1744447558.851862000","216.239.36.181","192.168.1.13","17","QUIC","73"
"1744447558.851862000","216.239.36.181","192.168.1.13","17","QUIC","66"
"1744447558.851862000","216.239.36.181","192.168.1.13","17","QUIC","1292"
"1744447558.852769000","104.18.32.47","192.168.1.13","6","TLSv1.3","582"
"1744447558.852769000","103.57.86.12","192.168.1.13","6","TCP","66"
"1744447558.852769000","103.57.86.12","192.168.1.13","6","TCP","66"
"1744447558.852769000","142.250.183.195","192.168.1.13","17","QUIC","1292"
"1744447558.852769000","142.250.183.195","192.168.1.13","17","QUIC","1292"
"1744447558.852769000","142.250.183.195","192.168.1.13","17","QUIC","349"
"1744447558.852769000","142.250.183.195","192.168.1.13","17","QUIC","985"
"1744447558.852769000","142.250.183.195","192.168.1.13","17","QUIC","126"
"1744447558.852769000","142.250.183.195","192.168.1.13","17","QUIC","66"
"1744447558.853028000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.853071000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.853413000","142.250.183.195","192.168.1.13","17","QUIC","64"
"1744447558.853455000","192.168.1.13","216.239.36.181","17","QUIC","1292"
"1744447558.853596000","192.168.1.13","216.239.36.181","17","QUIC","73"
"1744447558.854490000","192.168.1.13","142.250.183.195","17","QUIC","120"
"1744447558.854663000","192.168.1.13","142.250.183.195","17","QUIC","73"
"1744447558.854849000","192.168.1.13","142.250.183.195","17","QUIC","73"
"1744447558.855171000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447558.855223000","192.168.1.13","103.57.86.12","6","DNS","84"
"1744447558.855297000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447558.855319000","192.168.1.13","103.57.86.12","6","DNS","84"
"1744447558.855882000","192.168.1.13","216.239.36.181","17","QUIC","1288"
"1744447558.855982000","192.168.1.13","216.239.36.181","17","QUIC","1292"
"1744447558.856066000","192.168.1.13","216.239.36.181","17","QUIC","127"
"1744447558.861908000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.861908000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.861908000","103.57.86.12","192.168.1.13","6","DNS","134"
"1744447558.861908000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.861908000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.861908000","103.57.86.12","192.168.1.13","6","DNS","159"
"1744447558.862163000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.862340000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.862841000","192.168.1.13","54.187.119.242","6","TCP","66"
"1744447558.865703000","142.250.70.78","192.168.1.13","17","UDP","68"
"1744447558.870440000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.870440000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447558.870518000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.870572000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447558.871225000","216.239.36.181","192.168.1.13","17","QUIC","162"
"1744447558.871452000","192.168.1.13","216.239.36.181","17","QUIC","75"
"1744447558.871882000","142.250.183.195","192.168.1.13","17","QUIC","162"
"1744447558.874150000","216.239.36.181","192.168.1.13","17","QUIC","67"
"1744447558.874150000","216.239.36.181","192.168.1.13","17","QUIC","67"
"1744447558.875688000","216.239.36.181","192.168.1.13","17","QUIC","71"
"1744447558.875996000","192.168.1.13","216.239.36.181","17","QUIC","75"
"1744447558.900623000","192.168.1.13","104.18.32.47","6","TCP","54"
"1744447558.901037000","192.168.1.13","142.250.183.195","17","QUIC","74"
"1744447558.943932000","216.239.36.181","192.168.1.13","17","QUIC","585"
"1744447558.945357000","216.239.36.181","192.168.1.13","17","QUIC","63"
"1744447558.945786000","192.168.1.13","216.239.36.181","17","QUIC","79"
"1744447558.996484000","192.168.1.13","103.57.86.12","6","TCP","66"
"1744447558.996687000","192.168.1.13","103.57.86.12","6","TCP","66"
"1744447558.999243000","142.250.183.195","192.168.1.13","17","QUIC","402"
"1744447558.999243000","142.250.183.195","192.168.1.13","17","QUIC","63"
"1744447558.999243000","216.239.36.181","192.168.1.13","17","QUIC","66"
"1744447558.999693000","192.168.1.13","142.250.183.195","17","QUIC","77"
"1744447559.002001000","103.57.86.12","192.168.1.13","6","TCP","66"
"1744447559.002001000","103.57.86.12","192.168.1.13","6","TCP","66"
"1744447559.002222000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447559.002279000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447559.002608000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447559.002685000","192.168.1.13","103.57.86.12","6","DNS","86"
"1744447559.002823000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447559.002866000","192.168.1.13","103.57.86.12","6","DNS","86"
"1744447559.006314000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447559.006314000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447559.006314000","103.57.86.12","192.168.1.13","6","DNS","120"
"1744447559.006314000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447559.006314000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447559.006314000","103.57.86.12","192.168.1.13","6","DNS","161"
"1744447559.006537000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447559.006706000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447559.007097000","192.168.1.13","172.64.155.209","6","TCP","66"
"1744447559.011721000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447559.011721000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447559.011770000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447559.011798000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447559.012974000","172.64.155.209","192.168.1.13","6","TCP","66"
"1744447559.013042000","192.168.1.13","172.64.155.209","6","TCP","54"
"1744447559.013579000","192.168.1.13","172.64.155.209","6","SSL","1454"
"1744447559.013579000","192.168.1.13","172.64.155.209","6","TLSv1.2","649"
"1744447559.016054000","142.250.183.195","192.168.1.13","17","QUIC","67"
"1744447559.018938000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.018938000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.018938000","172.64.155.209","192.168.1.13","6","TLSv1.3","1429"
"1744447559.019542000","192.168.1.13","172.64.155.209","6","TLSv1.3","118"
"1744447559.019852000","192.168.1.13","172.64.155.209","6","TLSv1.3","146"
"1744447559.020143000","192.168.1.13","172.64.155.209","6","TLSv1.3","604"
"1744447559.020329000","192.168.1.13","172.64.155.209","6","TLSv1.3","1454"
"1744447559.020329000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.020329000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.020329000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.020329000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.020329000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.020329000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.020329000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.020329000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.020329000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.024592000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.024592000","172.64.155.209","192.168.1.13","6","TLSv1.3","591"
"1744447559.024648000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.024648000","192.168.1.13","172.64.155.209","6","TLSv1.3","1355"
"1744447559.025890000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.025906000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.025906000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.025906000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.025906000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.027349000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.027349000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.027366000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.027366000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.027366000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.027366000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.027366000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.027366000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.027366000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.027366000","192.168.1.13","172.64.155.209","6","TLSv1.3","1454"
"1744447559.027366000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.027366000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.028934000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.028966000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.028966000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.028966000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.028966000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.028966000","192.168.1.13","172.64.155.209","6","TCP","1454"
"1744447559.028966000","192.168.1.13","172.64.155.209","6","TLSv1.3","473"
"1744447559.032475000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.032475000","172.64.155.209","192.168.1.13","6","TLSv1.3","89"
"1744447559.032475000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.033677000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.033677000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.033677000","172.64.155.209","192.168.1.13","6","TLSv1.3","89"
"1744447559.033750000","192.168.1.13","172.64.155.209","6","TCP","54"
"1744447559.034824000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.034824000","172.64.155.209","192.168.1.13","6","TCP","54"
"1744447559.066477000","192.168.1.13","142.250.70.78","17","UDP","71"
"1744447559.069843000","142.250.70.78","192.168.1.13","17","UDP","1114"
"1744447559.069843000","142.250.70.78","192.168.1.13","17","UDP","310"
"1744447559.081059000","192.168.1.13","216.239.34.180","17","UDP","791"
"1744447559.081149000","192.168.1.13","142.250.70.78","17","UDP","80"
"1744447559.087433000","142.250.70.78","192.168.1.13","17","UDP","68"
"1744447559.101491000","216.239.34.180","192.168.1.13","17","UDP","75"
"1744447559.102512000","142.250.70.78","192.168.1.13","17","UDP","68"
"1744447559.114536000","192.168.1.13","216.239.34.180","17","UDP","75"
"1744447559.115041000","192.168.1.13","54.187.119.242","6","TCP","66"
"1744447559.122516000","54.187.119.242","192.168.1.13","6","TCP","66"
"1744447559.122655000","192.168.1.13","54.187.119.242","6","TCP","54"
"1744447559.123403000","192.168.1.13","54.187.119.242","6","SSL","1506"
"1744447559.123403000","192.168.1.13","54.187.119.242","6","TLSv1.2","324"
"1744447559.126512000","172.64.155.209","192.168.1.13","6","TLSv1.3","975"
"1744447559.126512000","172.64.155.209","192.168.1.13","6","TLSv1.3","101"
"1744447559.126512000","172.64.155.209","192.168.1.13","6","TLSv1.3","85"
"1744447559.126611000","192.168.1.13","172.64.155.209","6","TCP","54"
"1744447559.314669000","192.168.1.13","216.239.34.180","17","UDP","71"
"1744447559.330285000","192.168.1.13","34.144.254.29","6","SSL","55"
"1744447559.335222000","216.239.34.180","192.168.1.13","17","UDP","68"
"1744447559.346400000","34.144.254.29","192.168.1.13","6","TCP","66"
"1744447559.430829000","54.187.119.242","192.168.1.13","6","TCP","66"
"1744447559.430829000","54.187.119.242","192.168.1.13","6","TCP","54"
"1744447559.430829000","54.187.119.242","192.168.1.13","6","TLSv1.2","1506"
"1744447559.430829000","54.187.119.242","192.168.1.13","6","TLSv1.2","1281"
"1744447559.430829000","216.239.34.180","192.168.1.13","17","UDP","552"
"1744447559.430829000","216.239.34.180","192.168.1.13","17","UDP","65"
"1744447559.431057000","192.168.1.13","54.187.119.242","6","TCP","54"
"1744447559.431093000","192.168.1.13","54.187.119.242","6","TCP","54"
"1744447559.432435000","192.168.1.13","54.187.119.242","6","SSL","1506"
"1744447559.432435000","192.168.1.13","54.187.119.242","6","TLSv1.2","420"
"1744447559.433587000","192.168.1.13","54.187.119.242","6","TLSv1.2","147"
"1744447559.437199000","192.168.1.13","216.239.34.180","17","UDP","82"
"1744447559.437723000","192.168.1.13","54.187.119.242","6","TLSv1.2","153"
"1744447559.438670000","192.168.1.13","54.187.119.242","6","TLSv1.2","528"
"1744447559.438795000","192.168.1.13","54.187.119.242","6","TLSv1.2","1330"
"1744447559.459722000","216.239.34.180","192.168.1.13","17","UDP","68"
"1744447559.700155000","150.171.28.11","192.168.1.13","6","TCP","54"
"1744447559.709644000","54.187.119.242","192.168.1.13","6","TLSv1.2","328"
"1744447559.709644000","54.187.119.242","192.168.1.13","6","TLSv1.2","123"
"1744447559.709644000","54.187.119.242","192.168.1.13","6","TCP","54"
"1744447559.709644000","54.187.119.242","192.168.1.13","6","TLSv1.2","105"
"1744447559.709644000","54.187.119.242","192.168.1.13","6","TCP","54"
"1744447559.709644000","54.187.119.242","192.168.1.13","6","TLSv1.2","1506"
"1744447559.709644000","54.187.119.242","192.168.1.13","6","TLSv1.2","1280"
"1744447559.709644000","54.187.119.242","192.168.1.13","6","TLSv1.2","520"
"1744447559.709829000","192.168.1.13","54.187.119.242","6","TCP","54"
"1744447559.709867000","192.168.1.13","54.187.119.242","6","TCP","54"
"1744447559.713362000","192.168.1.13","54.187.119.242","6","TLSv1.2","147"
"1744447559.713851000","192.168.1.13","54.187.119.242","6","TLSv1.2","92"
"1744447559.978935000","54.187.119.242","192.168.1.13","6","TLSv1.2","328"
"1744447559.978935000","54.187.119.242","192.168.1.13","6","TLSv1.2","123"
"1744447559.979078000","192.168.1.13","54.187.119.242","6","TCP","54"
"1744447560.025566000","54.187.119.242","192.168.1.13","6","TCP","54"
"1744447560.311213000","192.168.1.13","103.57.86.12","6","TCP","66"
"1744447560.316691000","192.168.1.13","103.57.86.12","6","TCP","66"
"1744447560.317003000","192.168.1.13","40.79.189.59","6","SSL","139"
"1744447560.317056000","192.168.1.13","40.79.189.59","6","TLSv1.2","93"
"1744447560.317081000","192.168.1.13","40.79.189.59","6","TLSv1.2","1117"
"1744447560.338785000","103.57.86.12","192.168.1.13","6","TCP","66"
"1744447560.338785000","103.57.86.12","192.168.1.13","6","TCP","66"
"1744447560.339026000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447560.339066000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447560.339442000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447560.339583000","192.168.1.13","103.57.86.12","6","DNS","108"
"1744447560.339750000","192.168.1.13","103.57.86.12","6","TCP","56"
"1744447560.339788000","192.168.1.13","103.57.86.12","6","DNS","108"
"1744447560.346710000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447560.346710000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447560.346710000","103.57.86.12","192.168.1.13","6","DNS","183"
"1744447560.347134000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447560.351412000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447560.351412000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447560.351412000","103.57.86.12","192.168.1.13","6","DNS","184"
"1744447560.351978000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447560.356564000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447560.356564000","103.57.86.12","192.168.1.13","6","TCP","54"
"1744447560.356768000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447560.356870000","192.168.1.13","103.57.86.12","6","TCP","54"
"1744447560.465342000","40.79.189.59","192.168.1.13","6","TCP","54"
"1744447560.473916000","40.79.189.59","192.168.1.13","6","TLSv1.2","93"
"1744447560.518360000","192.168.1.13","40.79.189.59","6","TCP","54"
"1744447560.596145000","192.168.1.13","216.239.34.180","17","UDP","424"
"1744447560.620254000","216.239.34.180","192.168.1.13","17","UDP","75"
"1744447560.634329000","192.168.1.13","216.239.34.180","17","UDP","75"
"1744447560.842158000","192.168.1.13","216.239.34.180","17","UDP","71"
"1744447560.862408000","216.239.34.180","192.168.1.13","17","UDP","68"
"1744447561.025684000","192.168.1.13","103.57.86.12","17","DNS","72"
"1744447561.025952000","192.168.1.13","103.57.86.12","17","DNS","72"
"1744447561.038757000","192.168.1.13","103.57.86.12","17","DNS","73"
"1744447561.052349000","216.239.34.180","192.168.1.13","17","UDP","585"
"1744447561.052349000","216.239.34.180","192.168.1.13","17","UDP","126"
"1744447561.052349000","216.239.34.180","192.168.1.13","17","UDP","66"
"1744447561.052349000","216.239.34.180","192.168.1.13","17","UDP","585"
"1744447561.053814000","192.168.1.13","216.239.34.180","17","UDP","83"
"1744447561.054261000","103.57.86.12","192.168.1.13","17","DNS","144"
"1744447561.054261000","103.57.86.12","192.168.1.13","17","DNS","149"
"1744447561.054261000","103.57.86.12","192.168.1.13","17","DNS","145"
"1744447561.055492000","192.168.1.13","23.11.215.147","6","TCP","66"
"1744447561.060266000","23.11.215.147","192.168.1.13","6","TCP","66"
"1744447561.060390000","192.168.1.13","23.11.215.147","6","TCP","54"
"1744447561.060980000","192.168.1.13","23.11.215.147","6","SSL","1438"
"1744447561.060980000","192.168.1.13","23.11.215.147","6","TLSv1.2","456"
"1744447561.062040000","192.168.1.13","216.239.34.180","17","UDP","465"
"1744447561.074274000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447561.074847000","192.168.1.13","40.104.66.130","6","TCP","66"
"1744447561.076593000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.076593000","23.11.215.147","192.168.1.13","6","TLSv1.3","1506"
"1744447561.076593000","23.11.215.147","192.168.1.13","6","TCP","1506"
"1744447561.076593000","23.11.215.147","192.168.1.13","6","TLSv1.3","1199"
"1744447561.076593000","216.239.34.180","192.168.1.13","17","UDP","68"
"1744447561.076728000","192.168.1.13","23.11.215.147","6","TCP","54"
"1744447561.082868000","192.168.1.13","23.11.215.147","6","TLSv1.3","134"
"1744447561.083169000","192.168.1.13","23.11.215.147","6","TLSv1.3","146"
"1744447561.083777000","192.168.1.13","23.11.215.147","6","TLSv1.3","1438"
"1744447561.083777000","192.168.1.13","23.11.215.147","6","TCP","1438"
"1744447561.083777000","192.168.1.13","23.11.215.147","6","TCP","1438"
"1744447561.083777000","192.168.1.13","23.11.215.147","6","TLSv1.3","1412"
"1744447561.084028000","192.168.1.13","23.11.215.147","6","TLSv1.3","1438"
"1744447561.084028000","192.168.1.13","23.11.215.147","6","TCP","1438"
"1744447561.084028000","192.168.1.13","23.11.215.147","6","TCP","1438"
"1744447561.084028000","192.168.1.13","23.11.215.147","6","TLSv1.3","1315"
"1744447561.084122000","192.168.1.13","23.11.215.147","6","TLSv1.3","155"
"1744447561.087515000","216.239.34.180","192.168.1.13","17","UDP","75"
"1744447561.089259000","192.168.1.13","23.11.215.147","6","TLSv1.3","1438"
"1744447561.089259000","192.168.1.13","23.11.215.147","6","TCP","1438"
"1744447561.089259000","192.168.1.13","23.11.215.147","6","TCP","1438"
"1744447561.091395000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.091395000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.091395000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.091466000","192.168.1.13","23.11.215.147","6","TLSv1.3","927"
"1744447561.091798000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.091798000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.092811000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.092811000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.092811000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.092811000","40.104.66.130","192.168.1.13","6","TCP","66"
"1744447561.092954000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447561.097300000","192.168.1.13","40.104.66.130","6","TLSv1","979"
"1744447561.097644000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.098536000","192.168.1.13","216.239.34.180","17","UDP","75"
"1744447561.098823000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.100024000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.117244000","40.104.66.130","192.168.1.13","6","TLSv1.3","351"
"1744447561.117356000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447561.123661000","23.11.215.147","192.168.1.13","6","TLSv1.3","341"
"1744447561.123661000","23.11.215.147","192.168.1.13","6","TLSv1.3","341"
"1744447561.123748000","192.168.1.13","23.11.215.147","6","TCP","54"
"1744447561.127132000","192.168.1.13","23.11.215.147","6","TLSv1.3","1438"
"1744447561.127132000","192.168.1.13","23.11.215.147","6","TCP","1438"
"1744447561.127132000","192.168.1.13","23.11.215.147","6","TCP","1438"
"1744447561.127132000","192.168.1.13","23.11.215.147","6","TLSv1.3","1412"
"1744447561.128268000","192.168.1.13","40.104.66.130","6","TLSv1.3","134"
"1744447561.128591000","192.168.1.13","40.104.66.130","6","TLSv1.3","134"
"1744447561.129321000","192.168.1.13","40.104.66.130","6","TLSv1.3","1316"
"1744447561.132039000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.132426000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.133269000","23.11.215.147","192.168.1.13","6","TCP","54"
"1744447561.133269000","23.11.215.147","192.168.1.13","6","TCP","54"
